stt,word,furigana,Sino-Vietnamese,meaning,example
310,了解,りょうかい,LIỄU GIẢI,"Hiểu rõ, nắm rõ","[['① 「商談が終わったら、結果を電話で報告してください」\u3000「了解しました」', '""Khi đàm phán xong, xin hãy báo kết quả qua điện thoại."" ""Tôi hiểu rồi.""'], ['※ 親しい人同士や通信などでは「了解」と短く言うこともある。', 'Giữa những người thân thiết hoặc trong tin nhắn, thường dùng ngắn gọn ""了解"".'], ['類 ヲ承知スル', 'Chấp thuận / Hiểu rõ'], ['② 彼の真意を聞いて、本当は何をやりたいのか初めて了解した。', 'Nghe được ý định thật sự của anh ấy, lần đầu tiên tôi hiểu được anh ấy thực sự muốn làm gì.'], ['類 ヲ理解スル', 'Hiểu / Lý giải']]"
311,承諾,しょうだく,THỪA NẶC,"Đồng ý, chấp hành","[['1. 先生は学生の承諾を得て、彼の作文をみんなに読ませた。', 'Giáo viên đã được học sinh đồng ý để đọc chia sẻ bài văn của em ấy với cả lớp.'], ['2. 上司の承諾を得ずに外出して注意された。', 'Ra ngoài mà không được sự đồng ý của cấp trên nên tôi bị nhắc nhở.'], ['3. 父に結婚の承諾を得る。', 'Được bố chấp thuận việc kết hôn.'], ['連 ＿を得る', 'Nhận được sự đồng ý / Được chấp thuận'], ['合 ＿書', 'Văn bản chấp thuận / Biên bản đồng ý']]"
312,嫌がらせ,いや,HIỀM,"Quấy nhiễu, quấy rối","[['1. 町議会で一人だけ反対意見を述べたら、嫌がらせをされるようになった。', 'Chỉ vì phát biểu ý kiến phản đối trong hội đồng thành phố mà bị quấy rối.'], ['2. 嫌がらせの電話が頻繁にかかってきて困っている。', 'Tôi đang gặp rắc rối vì liên tục bị gọi điện quấy rối.'], ['連 ＿をする', 'Gây quấy nhiễu / Quấy rối'], ['連 ＿を受ける', 'Bị quấy rối / Bị làm phiền']]"
313,妨害,ぼうがい,PHƯƠNG HẠI,"Chướng ngại, cản trở","[['1. 相手チームのプレーを妨害して反則になった。', 'Vì cản trở đối phương nên bị phạm luật.'], ['2. 総会に妨害が入らないよう、会場が閉鎖された。', 'Để phiên họp không bị cản trở, hội trường đã được đóng lại.'], ['連 ＿が入る', 'Bị xen vào / Có sự cản trở'], ['合 営業＿', 'Trở ngại kinh doanh'], ['合 安眠＿', 'Làm phiền giấc ngủ'], ['合 公務執行＿', 'Cản trở công vụ']]"
314,説得,せっとく,THUYẾT ĐẮC,Thuyết phục,"[['1. 親を説得して留学を認めてもらった。', 'Tôi đã thuyết phục bố mẹ và được đồng ý cho đi du học.'], ['2. 両親は息子に大学に行くように説得した。', 'Bố mẹ đã thuyết phục con trai học đại học.'], ['3. 悪い仲間と付き合わないよう友人を説得した。', 'Tôi đã thuyết phục bạn mình không giao du với những người xấu.'], ['合 ＿力\u3000（例．説得力がある⇔ない、説得力に欠ける）', 'Sức thuyết phục (VD: Có ⇔ không có / thiếu sức thuyết phục)'], ['関 ヲ説く', 'Giải thích / Trình bày lý lẽ'], ['関 ヲ説き伏せる', 'Thuyết phục (khiến người nghe chấp nhận)']]"
315,理屈,りくつ,LÝ KHUẤT,"Lý do, logic","[['① 円高なのに輸入品が値上がりしているのは、理屈に合わない話だ。', 'Mặc dù tiền Yên tăng giá, nhưng hàng nhập lại tăng giá là điều vô lý.'], ['客だから何をしてもいいなどという理屈は｛通らない／通用しない｝。', 'Lý do kiểu khách thì được làm mọi thứ là không thể chấp nhận được.'], ['連 ＿に合わない', 'Không hợp lý / Không phù hợp với logic'], ['連 ＿が通らない', 'Lý lẽ không được chấp nhận'], ['連 ＿が通用しない', 'Không thể dùng làm lý do / Không hợp hoàn cảnh'], ['類 道理', 'Lẽ phải / Đạo lý'], ['類 論理', 'Logic / Lý luận'], ['② あの人は理屈を言うばかりで、実行が伴わない。', 'Người đó chỉ toàn nói lý thuyết mà chẳng thực hành gì cả.'], ['彼はいろいろ理屈をこねているが、結局はその仕事をやりたくないだけだ。', 'Anh ta viện đủ lý do nhưng thật ra chỉ là không muốn làm việc đó.'], ['連 ＿を言う', 'Nói lý lẽ / Lý sự'], ['連 ＿をこねる', 'Lý sự / Ngụy biện'], ['合 ＿っぽい\u3000（例．理屈っぽい人）', 'Hay lý sự / Nói nhiều lý lẽ'], ['合 へ＿', 'Cãi cùn / Lý sự cùn'], ['合 ＿屋', 'Người hay lý sự / Người nói chữ']]"
316,論理,ろんり,LUẬN LÝ,"Luận lý, sự lý luận, sự logic","[['1. この論文は構成はいいが、論理の面で問題がある。', 'Bài viết này có bố cục tốt nhưng logic còn vấn đề.'], ['2. 社会には、まともな論理が通らないことがしばしばある。', 'Trong xã hội, có những khi lý lẽ chính đáng không được chấp nhận.'], ['連 ＿が通らない', 'Lý luận không được chấp nhận / không có hiệu lực'], ['合 ＿的な', 'Tính logic / Có tính lý luận'], ['合 ＿性\u3000（例．彼の話は論理性｛に欠ける／を欠く｝。）', 'Tính logic (VD: Câu chuyện của anh ấy thiếu logic)'], ['合 ＿力', 'Khả năng tư duy logic / năng lực lý luận'], ['合 ＿立てる\u3000（例．「論理立ててきちんと説明してください」）', 'Lập luận (VD: Hãy trình bày một cách có lập luận rõ ràng)'], ['類 理屈', 'Lý sự / Lý lẽ'], ['※ 「論理」よりも個人的な場面で使われやすい。', 'Từ ""理屈"" thường được dùng trong tình huống cá nhân hơn so với ""論理"".']]"
317,推理,すいり,THÔI LÝ,"Suy luận, suy đoán","[['1. 状況から犯人を推理する。', 'Suy luận ra hung thủ dựa trên tình huống hiện trường.'], ['合 ＿小説', 'Tiểu thuyết trinh thám'], ['合 ＿作家', 'Tác giả trinh thám'], ['合 ＿力', 'Khả năng suy luận / Năng lực suy đoán'], ['関 ヲ推量スル', 'Suy đoán / Ước lượng'], ['関 ヲ推測スル', 'Suy đoán / Phỏng đoán'], ['関 ヲ推定スル', 'Suy đoán / Ước tính']]"
318,根拠,こんきょ,CĂN CỨ,Căn cứ,"[['① 彼の話には何の根拠もない。', 'Câu chuyện của anh ta hoàn toàn không có căn cứ.'], ['相手を納得させるためには、根拠を示す必要がある。', 'Muốn thuyết phục đối phương thì cần phải đưa ra căn cứ.'], ['連 ＿がある⇔ない', 'Có ⇔ không có căn cứ'], ['連 ＿を示す', 'Đưa ra căn cứ / Trình bày căn cứ'], ['② 反政府勢力は首都郊外のビルを根拠地とした。', 'Lực lượng chống đối chính phủ lấy tòa nhà ở ngoại ô thủ đô làm căn cứ.'], ['連 ＿地', 'Căn cứ địa'], ['類 本拠', 'Trụ sở chính / Căn cứ chính']]"
319,誇張,こちょう,KHOA TRƯƠNG,"Phóng đại, khoa trương","[['1. 事件を誇張せず、ありのままに書く。', 'Viết sự việc đúng như thực tế, không phóng đại.'], ['2. 彼の話には誇張が多い。', 'Câu chuyện của anh ta có nhiều chỗ phóng đại.'], ['関 大げさな', 'Phóng đại / Làm quá lên'], ['関 誇大な', 'Phóng đại / Khoa trương']]"
320,暗示,あんじ,ÁM KỲ,"Ám hiệu, gợi ý","[['① 映画の最後の場面の音楽が、主人公の運命を案じている。', 'Phần âm nhạc ở cảnh cuối phim gợi lên số phận của nhân vật chính.'], ['合 ＿的な', 'Có tính gợi ý / Mang tính ám chỉ'], ['対 ヲ明示スル', 'Chỉ rõ / Trình bày minh bạch'], ['② 催眠術というのは、暗示によって人を眠った状態にさせるものである。', 'Thôi miên là kỹ thuật dùng ám thị khiến con người rơi vào trạng thái buồn ngủ.'], ['不安なときは、「絶対大丈夫」\u3000と自分に暗示をかけることにしている。', 'Khi bất an, tôi thường tự ám thị bản thân rằng ""mọi chuyện sẽ ổn thôi"".'], ['連 ＿にかかる・＿にかける', 'Ám thị / Tự trấn an'], ['合 自己＿', 'Tự ám thị / Tự trấn an']]"
321,錯覚,さっかく,THÁC GIÁC,"Ảo giác, ảo ảnh","[['1. 線Aの方が線Bより長く見えるのは、目の錯覚だ。', 'Tuyến A trông dài hơn tuyến B là do ảo giác thị giác.'], ['2. 今日は木曜日なのに、金曜日と錯覚していた。', 'Tuy hôm nay là thứ năm nhưng tôi cứ ngỡ là thứ sáu.'], ['連 目の＿', 'Ảo giác thị giác'], ['連 ＿に陥る', 'Rơi vào ảo giác / Ảo tưởng']]"
322,視野,しや,THỊ DÃ,Tầm nhìn,"[['① 山頂に着くと、３６０度視野が開けた。', 'Khi lên tới đỉnh núi, tầm nhìn mở ra toàn cảnh 360 độ.'], ['当然人影が視野に入ってきた。', 'Một bóng người bất ngờ lọt vào tầm nhìn của tôi.'], ['連 ＿がひらける⇔＿さえぎられる', 'Tầm nhìn mở ra ⇔ Bị che khuất'], ['連 ＿をさえぎる', 'Che khuất tầm nhìn'], ['連 ＿に入る⇔＿から消える', 'Lọt vào ⇔ Biến mất khỏi tầm mắt'], ['類 視界', 'Tầm nhìn / Trường quan sát'], ['② 息子には留学して視野を広げてほしい。', 'Tôi muốn con trai đi du học để mở rộng tầm nhìn.'], ['視野の広い人', 'Người có cái nhìn bao quát / tư duy rộng mở'], ['連 ＿が広い⇔狭い', 'Tầm nhìn rộng ⇔ Hẹp'], ['連 ＿が広がる・＿を広げる', 'Tầm nhìn được mở rộng / Mở rộng tầm nhìn'], ['連 ＿をせばめる', 'Thu hẹp tầm nhìn']]"
323,空白,くうはく,KHÔNG BẠCH,"Trống không, chỗ trống, khoảng trống","[['1. 日記を書く時間がなかったので、3日分が空白になっている。', 'Do không có thời gian viết nhật ký nên tôi để trống ba ngày.'], ['2. 政治に空白は許されない。', 'Trong chính trị, khoảng trống không được phép tồn tại.'], ['3. 記憶の空白', 'Lỗ hổng ký ức / Ký ức bị gián đoạn'], ['連 ＿を埋める', 'Lấp đầy khoảng trống'], ['合 ＿期間', 'Khoảng thời gian trống / thời gian gián đoạn']]"
324,接触,せっしょく,TIẾP XÚC,Tiếp xúc,"[['① CDプレーヤーが動いたり止まったりする。どこが接触が悪いのだろうか。', 'Máy nghe CD lúc chạy lúc không. Chắc có chỗ tiếp xúc kém.'], ['＿が悪い', 'Tiếp xúc không tốt / trục trặc'], ['連 狭い道で、その車は危うく自転車と接触するところだった。', 'Trên con đường hẹp, chiếc ô tô suýt nữa đã va chạm với xe đạp.'], ['② 刑事は容疑者に接触しようとした。', 'Cảnh sát điều tra cố gắng tiếp xúc với nghi phạm.'], ['彼女は昔の仲間と接触を断っている。', 'Cô ấy đã cắt đứt liên lạc với bạn cũ.'], ['連 ＿を断つ', 'Cắt đứt liên lạc / ngừng tiếp xúc'], ['合 ＿事故', 'Tai nạn do va chạm'], ['合 ＿感染', 'Lây nhiễm qua tiếp xúc']]"
325,交渉,こうしょう,GIAO THIỆP,"Đàm phán, thương lượng","[['① 取引の条件に関し、現在A社と交渉しているところだ。', 'Chúng tôi đang đàm phán với công ty A về điều kiện giao dịch.'], ['待遇改善\u3000｛を／について｝交渉する。', 'Thương lượng về việc cải thiện đãi ngộ'], ['組合は会社側に、交渉の場を設けるよう申し込んだ。', 'Công đoàn đề nghị công ty thiết lập một nơi để tiến hành đàm phán.'], ['連 ＿がまとまる\u3000⇔\u3000決裂する', 'Đạt được thỏa thuận ⇔ Đàm phán thất bại'], ['連 ＿を重ねる', 'Tăng cường đàm phán / tiếp tục đàm phán'], ['合 団体＿', 'Đàm phán giữa các tổ chức'], ['合 労使＿', 'Đàm phán giữa lao động và chủ doanh nghiệp'], ['② あの家は近所との交渉が全くない。', 'Gia đình đó hoàn toàn không có giao tiếp với hàng xóm.'], ['叔父とは10年前から没交渉だ。', 'Tôi đã không còn liên hệ gì với chú từ 10 năm trước.'], ['連 ＿がない', 'Không có liên lạc / Không quan hệ'], ['連 ＿を持つ', 'Có mối quan hệ / giữ liên lạc'], ['連 ＿を断つ', 'Cắt đứt giao thiệp / chấm dứt liên lạc'], ['合 没＿', 'Không liên lạc / không có quan hệ'], ['合 関係', 'Quan hệ / liên hệ'], ['合 かかわり合い', 'Dính líu / Liên can / Liên quan']]"
326,妥協,だきょう,THỎA HIỆP,Thỏa hiệp,"[['1. 彼女何事にも妥協しない人だ。', 'Cô ấy là người không bao giờ thỏa hiệp trong bất cứ chuyện gì.'], ['2. この法律は与野党間の妥協の産物だった。', 'Luật này là kết quả của sự thỏa hiệp giữa đảng cầm quyền và phe đối lập.'], ['連 ＿の余地がない', 'Không có chỗ để thỏa hiệp / Không còn lựa chọn'], ['合 ＿点', 'Điểm thống nhất / điểm dung hòa'], ['合 ＿案', 'Phương án dung hòa / giải pháp trung lập'], ['関 ガ協調スル', 'Hợp tác / đồng lòng']]"
327,更新,こうしん,CANH TÂN,"Gia hạn, đổi mới","[['① 吉田選手はレースのたびに日本記録を更新している。', 'Vận động viên Yoshida liên tục phá kỷ lục Nhật mỗi lần thi đấu.'], ['② アパートの賃貸契約を更新する。', 'Gia hạn hợp đồng thuê nhà.'], ['{運転免許／ビザ／ブログ．．．｝の更新', 'Gia hạn (bằng lái xe / visa / blog…)']]"
328,精算,せいさん,TINH TOÁN,"Thanh toán, quyết toán","[['1. 切符の清算をする。', 'Thanh toán vé'], ['2. 「一人がまとめて払って、後からみんなで清算しよう。」', 'Một người trả trước, sau đó sẽ chia ra để thanh toán.'], ['合 ＿所', 'Quầy thanh toán / nơi thanh toán'], ['合 ＿額', 'Số tiền thanh toán'], ['合 ＿書', 'Phiếu thanh toán / biên lai']]"
329,損害,そんがい,TỔN HẠI,"Tổn hại, thiệt hại","[['1. 今回の火災で２億円の損害が出た。', 'Đám cháy lần này gây thiệt hại 200 triệu Yên.'], ['2. 私のミスで会社に損害を与えてしまった。', 'Vì sai sót của tôi nên công ty bị thiệt hại.'], ['連 ＿が出る・\u3000＿を出す', 'Phát sinh thiệt hại / gây ra thiệt hại'], ['連 ＿を与える⇔｛受ける／被る｝', 'Gây thiệt hại ⇔ Gánh chịu / bị thiệt hại'], ['連 ＿を償う', 'Bồi thường / đền bù'], ['連 ＿を賠償する', 'Bồi thường tổn thất'], ['合 ＿額', 'Giá trị thiệt hại / khoản tổn thất'], ['合 ＿賠償', 'Bồi thường thiệt hại'], ['合 ＿保険', 'Bảo hiểm tổn thất / bảo hiểm rủi ro']]"
